,TypeBuyIn,TournamentNumber,StartDateUtc,Hand,Level,Street_id,Pot,Card1,Card2,Card3,Card4,Card5,Dealer,Seat,Round,ActionOrder,PlayerId,PlayerName,Stack,SPR,Action,Bet,Allin,Showdown_1,Showdown_2,PlayerWins,WinAmount,Position
998,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,0,22700.0,,,,,,0,4,1,4,3,hadik07,102250.0,4.5,Fold,0.0,0,,,,,MP3
999,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,0,22700.0,,,,,,0,5,1,5,4,norimyxxxo95,574913.0,25.33,Raise,19800.0,0,,,,,CO
1000,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,0,42500.0,,,,,,1,6,1,6,5,statnik,490146.0,11.53,Fold,0.0,0,,,,,BTN
1001,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,0,42500.0,,,,,,0,7,1,7,6,55_jimbo,134200.0,3.16,Fold,0.0,0,,,,,SB
1002,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,0,42500.0,,,,,,0,8,1,8,7,honeyhorny,1348881.0,31.74,Call,10800.0,0,,,,,BB
1003,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,1,53300.0,4s,7h,Ah,,,0,8,2,1,7,honeyhorny,1338081.0,25.1,Check,0.0,0,,,,,BB
1004,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,1,53300.0,4s,7h,Ah,,,0,5,2,2,4,norimyxxxo95,555113.0,10.41,Bet,17589.0,0,,,,,CO
1005,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,1,70889.0,4s,7h,Ah,,,0,8,3,1,7,honeyhorny,1338081.0,18.88,Call,17589.0,0,,,,,BB
1006,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,2,88478.0,4s,7h,Ah,6c,,0,8,4,1,7,honeyhorny,1320492.0,14.92,Check,0.0,0,,,,,BB
1007,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,2,88478.0,4s,7h,Ah,6c,,0,5,4,2,4,norimyxxxo95,537524.0,6.08,Bet,66358.0,0,,,,,CO
1008,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,2,154836.0,4s,7h,Ah,6c,,0,8,5,1,7,honeyhorny,1320492.0,8.53,Call,66358.0,0,,,,,BB
1009,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,3,221194.0,4s,7h,Ah,6c,8h,0,8,6,1,7,honeyhorny,1254134.0,5.67,Bet,81994.0,0,,,,,BB
1010,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,3,303188.0,4s,7h,Ah,6c,8h,0,5,6,2,4,norimyxxxo95,471166.0,1.55,Call,81994.0,0,,,,,CO
1011,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,4,385182.0,4s,7h,Ah,6c,8h,0,5,7,1,4,norimyxxxo95,389172.0,,Shows Cards,0.0,0,Qh,Ac,1.0,385182.0,CO
1012,MTT 250,1719277454,2024-05-21T11:36:11Z,2086457214,9000.0,4,385182.0,4s,7h,Ah,6c,8h,0,8,7,2,7,honeyhorny,1172140.0,,Shows Cards,0.0,0,Ad,Th,0.0,,BB
1013,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,0.0,,,,,,0,1,0,1,0,evgen_gg13,1052592.0,0.0,Post Ante,1300.0,0,,,,,BB
1014,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,1300.0,,,,,,0,2,0,2,1,powerblast,276149.0,212.42,Post Ante,1300.0,0,,,,,EP3
1015,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,2600.0,,,,,,0,3,0,3,2,krismoltisanta,1267412.0,487.47,Post Ante,1300.0,0,,,,,MP1
1016,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,3900.0,,,,,,0,4,0,4,3,hadik07,102250.0,26.22,Post Ante,1300.0,0,,,,,MP2
1017,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,5200.0,,,,,,0,5,0,5,4,norimyxxxo95,774354.0,148.91,Post Ante,1300.0,0,,,,,MP3
1018,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,6500.0,,,,,,0,6,0,6,5,statnik,490146.0,75.41,Post Ante,1300.0,0,,,,,CO
1019,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,7800.0,,,,,,1,7,0,7,6,55_jimbo,134200.0,17.21,Post Ante,1300.0,0,,,,,BTN
1020,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,9100.0,,,,,,0,8,0,8,7,honeyhorny,1172140.0,128.81,Post Ante,1300.0,0,,,,,SB
1021,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,10400.0,,,,,,0,8,0,9,7,honeyhorny,1170840.0,112.58,Post SB,5000.0,0,,,,,SB
1022,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,15400.0,,,,,,0,1,0,10,0,evgen_gg13,1051292.0,68.27,Post BB,10000.0,0,,,,,BB
1023,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,25400.0,,,,,,0,2,1,1,1,powerblast,274849.0,10.82,Fold,0.0,0,,,,,EP3
1024,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,25400.0,,,,,,0,3,1,2,2,krismoltisanta,1266112.0,49.85,Raise,20000.0,0,,,,,MP1
1025,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,45400.0,,,,,,0,4,1,3,3,hadik07,100950.0,2.22,Fold,0.0,0,,,,,MP2
1026,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,45400.0,,,,,,0,5,1,4,4,norimyxxxo95,773054.0,17.03,Fold,0.0,0,,,,,MP3
1027,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,45400.0,,,,,,0,6,1,5,5,statnik,488846.0,10.77,Fold,0.0,0,,,,,CO
1028,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,45400.0,,,,,,1,7,1,6,6,55_jimbo,132900.0,2.93,Fold,0.0,0,,,,,BTN
1029,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,45400.0,,,,,,0,8,1,7,7,honeyhorny,1165840.0,25.68,Fold,0.0,0,,,,,SB
1030,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,0,45400.0,,,,,,0,1,1,8,0,evgen_gg13,1041292.0,22.94,Call,10000.0,0,,,,,BB
1031,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,1,55400.0,Js,4s,Kd,,,0,1,2,1,0,evgen_gg13,1031292.0,18.62,Check,0.0,0,,,,,BB
1032,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,1,55400.0,Js,4s,Kd,,,0,3,2,2,2,krismoltisanta,1246112.0,22.49,Bet,28254.0,0,,,,,MP1
1033,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,1,83654.0,Js,4s,Kd,,,0,1,3,1,0,evgen_gg13,1031292.0,12.33,Fold,0.0,0,,,,,BB
1034,MTT 250,1719277454,2024-05-21T11:37:45Z,2086458286,10000.0,2,83654.0,Js,4s,Kd,,,0,3,4,1,2,krismoltisanta,1217858.0,,Mucks Cards,0.0,0,,,1.0,55400.0,MP1
1035,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,0.0,,,,,,0,1,0,1,0,evgen_gg13,1031292.0,0.0,Post Ante,1300.0,0,,,,,SB
1036,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,1300.0,,,,,,0,2,0,2,1,powerblast,274849.0,211.42,Post Ante,1300.0,0,,,,,BB
1037,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,2600.0,,,,,,0,3,0,3,2,krismoltisanta,1301512.0,500.58,Post Ante,1300.0,0,,,,,EP3
1038,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,3900.0,,,,,,0,4,0,4,3,hadik07,100950.0,25.88,Post Ante,1300.0,0,,,,,MP1
1039,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,5200.0,,,,,,0,5,0,5,4,norimyxxxo95,773054.0,148.66,Post Ante,1300.0,0,,,,,MP2
1040,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,6500.0,,,,,,0,6,0,6,5,statnik,488846.0,75.21,Post Ante,1300.0,0,,,,,MP3
1041,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,7800.0,,,,,,0,7,0,7,6,55_jimbo,132900.0,17.04,Post Ante,1300.0,0,,,,,CO
1042,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,9100.0,,,,,,1,8,0,8,7,honeyhorny,1165840.0,128.11,Post Ante,1300.0,0,,,,,BTN
1043,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,10400.0,,,,,,0,1,0,9,0,evgen_gg13,1029992.0,99.04,Post SB,5000.0,0,,,,,SB
1044,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,15400.0,,,,,,0,2,0,10,1,powerblast,273549.0,17.76,Post BB,10000.0,0,,,,,BB
1045,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,25400.0,,,,,,0,3,1,1,2,krismoltisanta,1300212.0,51.19,Fold,0.0,0,,,,,EP3
1046,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,25400.0,,,,,,0,4,1,2,3,hadik07,99650.0,3.92,Fold,0.0,0,,,,,MP1
1047,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,25400.0,,,,,,0,5,1,3,4,norimyxxxo95,771754.0,30.38,Fold,0.0,0,,,,,MP2
1048,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,25400.0,,,,,,0,6,1,4,5,statnik,487546.0,19.19,Fold,0.0,0,,,,,MP3
1049,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,25400.0,,,,,,0,7,1,5,6,55_jimbo,131600.0,5.18,Raise,131600.0,1,,,,,CO
1050,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,157000.0,,,,,,1,8,1,6,7,honeyhorny,1164540.0,7.42,Fold,0.0,0,,,,,BTN
1051,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,157000.0,,,,,,0,1,1,7,0,evgen_gg13,1024992.0,6.53,Fold,0.0,0,,,,,SB
1052,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,0,157000.0,,,,,,0,2,1,8,1,powerblast,263549.0,1.68,Fold,0.0,0,,,,,BB
1053,MTT 250,1719277454,2024-05-21T11:38:24Z,2086458695,10000.0,1,157000.0,,,,,,0,7,2,1,6,55_jimbo,0.0,,Mucks Cards,0.0,0,,,1.0,35400.0,CO
1054,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,0.0,,,,,,1,1,0,1,0,evgen_gg13,1024992.0,0.0,Post Ante,1300.0,0,,,,,BTN
1055,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,1300.0,,,,,,0,2,0,2,1,powerblast,263549.0,202.73,Post Ante,1300.0,0,,,,,SB
1056,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,2600.0,,,,,,0,3,0,3,2,krismoltisanta,1300212.0,500.08,Post Ante,1300.0,0,,,,,BB
1057,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,3900.0,,,,,,0,4,0,4,3,hadik07,99650.0,25.55,Post Ante,1300.0,0,,,,,EP3
1058,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,5200.0,,,,,,0,5,0,5,4,norimyxxxo95,771754.0,148.41,Post Ante,1300.0,0,,,,,MP1
1059,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,6500.0,,,,,,0,6,0,6,5,statnik,487546.0,75.01,Post Ante,1300.0,0,,,,,MP2
1060,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,7800.0,,,,,,0,7,0,7,6,55_jimbo,157000.0,20.13,Post Ante,1300.0,0,,,,,MP3
1061,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,9100.0,,,,,,0,8,0,8,7,honeyhorny,1164540.0,127.97,Post Ante,1300.0,0,,,,,CO
1062,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,10400.0,,,,,,0,2,0,9,1,powerblast,262249.0,25.22,Post SB,5000.0,0,,,,,SB
1063,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,15400.0,,,,,,0,3,0,10,2,krismoltisanta,1298912.0,84.34,Post BB,10000.0,0,,,,,BB
1064,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,25400.0,,,,,,0,4,1,1,3,hadik07,98350.0,3.87,Fold,0.0,0,,,,,EP3
1065,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,25400.0,,,,,,0,5,1,2,4,norimyxxxo95,770454.0,30.33,Fold,0.0,0,,,,,MP1
1066,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,25400.0,,,,,,0,6,1,3,5,statnik,486246.0,19.14,Fold,0.0,0,,,,,MP2
1067,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,25400.0,,,,,,0,7,1,4,6,55_jimbo,155700.0,6.13,Fold,0.0,0,,,,,MP3
1068,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,25400.0,,,,,,0,8,1,5,7,honeyhorny,1163240.0,45.8,Fold,0.0,0,,,,,CO
1069,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,25400.0,,,,,,1,1,1,6,0,evgen_gg13,1023692.0,40.3,Raise,25000.0,0,,,,,BTN
1070,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,50400.0,,,,,,0,2,1,7,1,powerblast,257249.0,5.1,Fold,0.0,0,,,,,SB
1071,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,50400.0,,,,,,0,3,1,8,2,krismoltisanta,1288912.0,25.57,Raise,80000.0,0,,,,,BB
1072,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,0,130400.0,,,,,,1,1,2,1,0,evgen_gg13,998692.0,7.66,Call,65000.0,0,,,,,BTN
1073,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,1,195400.0,As,5h,3h,,,0,3,3,1,2,krismoltisanta,1208912.0,6.19,Bet,99654.0,0,,,,,BB
1074,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,1,295054.0,As,5h,3h,,,1,1,3,2,0,evgen_gg13,933692.0,3.16,Fold,0.0,0,,,,,BTN
1075,MTT 250,1719277454,2024-05-21T11:38:46Z,2086458957,10000.0,2,295054.0,As,5h,3h,,,0,3,4,1,2,krismoltisanta,1109258.0,,Mucks Cards,0.0,0,,,1.0,195400.0,BB
1076,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,0.0,,,,,,0,1,0,1,0,evgen_gg13,933692.0,0.0,Post Ante,1300.0,0,,,,,CO
1077,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,1300.0,,,,,,1,2,0,2,1,powerblast,257249.0,197.88,Post Ante,1300.0,0,,,,,BTN
1078,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,2600.0,,,,,,0,3,0,3,2,krismoltisanta,1404312.0,540.12,Post Ante,1300.0,0,,,,,SB
1079,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,3900.0,,,,,,0,4,0,4,3,hadik07,98350.0,25.22,Post Ante,1300.0,0,,,,,BB
1080,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,5200.0,,,,,,0,5,0,5,4,norimyxxxo95,770454.0,148.16,Post Ante,1300.0,0,,,,,EP3
1081,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,6500.0,,,,,,0,6,0,6,5,statnik,486246.0,74.81,Post Ante,1300.0,0,,,,,MP1
1082,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,7800.0,,,,,,0,7,0,7,6,55_jimbo,155700.0,19.96,Post Ante,1300.0,0,,,,,MP2
1083,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,9100.0,,,,,,0,8,0,8,7,honeyhorny,1163240.0,127.83,Post Ante,1300.0,0,,,,,MP3
1084,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,10400.0,,,,,,0,3,0,9,2,krismoltisanta,1403012.0,134.91,Post SB,5000.0,0,,,,,SB
1085,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,15400.0,,,,,,0,4,0,10,3,hadik07,97050.0,6.3,Post BB,10000.0,0,,,,,BB
1086,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,25400.0,,,,,,0,5,1,1,4,norimyxxxo95,769154.0,30.28,Raise,20000.0,0,,,,,EP3
1087,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,45400.0,,,,,,0,6,1,2,5,statnik,484946.0,10.68,Fold,0.0,0,,,,,MP1
1088,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,45400.0,,,,,,0,7,1,3,6,55_jimbo,154400.0,3.4,Raise,154400.0,1,,,,,MP2
1089,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,199800.0,,,,,,0,8,1,4,7,honeyhorny,1161940.0,5.82,Fold,0.0,0,,,,,MP3
1090,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,199800.0,,,,,,0,1,1,5,0,evgen_gg13,932392.0,4.67,Fold,0.0,0,,,,,CO
1091,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,199800.0,,,,,,1,2,1,6,1,powerblast,255949.0,1.28,Fold,0.0,0,,,,,BTN
1092,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,199800.0,,,,,,0,3,1,7,2,krismoltisanta,1398012.0,7.0,Fold,0.0,0,,,,,SB
1093,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,199800.0,,,,,,0,4,1,8,3,hadik07,87050.0,0.44,Call,87050.0,1,,,,,BB
1094,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,0,286850.0,,,,,,0,5,2,1,4,norimyxxxo95,749154.0,2.61,Fold,0.0,0,,,,,EP3
1095,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,4,286850.0,Qd,Ah,9h,3h,Qh,0,4,6,1,3,hadik07,0.0,,Shows Cards,0.0,0,5h,5c,1.0,229500.0,BB
1096,MTT 250,1719277454,2024-05-21T11:39:52Z,2086459661,10000.0,4,286850.0,Qd,Ah,9h,3h,Qh,0,7,6,2,6,55_jimbo,0.0,,Shows Cards,0.0,0,Kc,Tc,0.0,,MP2
1097,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,0.0,,,,,,0,1,0,1,0,evgen_gg13,932392.0,0.0,Post Ante,1300.0,0,,,,,MP3
1098,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,1300.0,,,,,,0,2,0,2,1,powerblast,255949.0,196.88,Post Ante,1300.0,0,,,,,CO
1099,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,2600.0,,,,,,1,3,0,3,2,krismoltisanta,1398012.0,537.7,Post Ante,1300.0,0,,,,,BTN
1100,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,3900.0,,,,,,0,4,0,4,3,hadik07,229500.0,58.85,Post Ante,1300.0,0,,,,,SB
1101,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,5200.0,,,,,,0,5,0,5,4,norimyxxxo95,749154.0,144.07,Post Ante,1300.0,0,,,,,BB
1102,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,6500.0,,,,,,0,6,0,6,5,statnik,484946.0,74.61,Post Ante,1300.0,0,,,,,EP3
1103,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,7800.0,,,,,,0,7,0,7,6,55_jimbo,57350.0,7.35,Post Ante,1300.0,0,,,,,MP1
1104,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,9100.0,,,,,,0,8,0,8,7,honeyhorny,1161940.0,127.69,Post Ante,1300.0,0,,,,,MP2
1105,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,10400.0,,,,,,0,4,0,9,3,hadik07,228200.0,21.94,Post SB,5000.0,0,,,,,SB
1106,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,15400.0,,,,,,0,5,0,10,4,norimyxxxo95,747854.0,48.56,Post BB,10000.0,0,,,,,BB
1107,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,25400.0,,,,,,0,6,1,1,5,statnik,483646.0,19.04,Fold,0.0,0,,,,,EP3
1108,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,25400.0,,,,,,0,7,1,2,6,55_jimbo,56050.0,2.21,Raise,56050.0,1,,,,,MP1
1109,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,81450.0,,,,,,0,8,1,3,7,honeyhorny,1160640.0,14.25,Fold,0.0,0,,,,,MP2
1110,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,81450.0,,,,,,0,1,1,4,0,evgen_gg13,931092.0,11.43,Fold,0.0,0,,,,,MP3
1111,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,81450.0,,,,,,0,2,1,5,1,powerblast,254649.0,3.13,Fold,0.0,0,,,,,CO
1112,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,81450.0,,,,,,1,3,1,6,2,krismoltisanta,1396712.0,17.15,Fold,0.0,0,,,,,BTN
1113,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,81450.0,,,,,,0,4,1,7,3,hadik07,223200.0,2.74,Fold,0.0,0,,,,,SB
1114,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,0,81450.0,,,,,,0,5,1,8,4,norimyxxxo95,737854.0,9.06,Fold,0.0,0,,,,,BB
1115,MTT 250,1719277454,2024-05-21T11:40:13Z,2086459917,10000.0,1,81450.0,,,,,,0,7,2,1,6,55_jimbo,0.0,,Mucks Cards,0.0,0,,,1.0,35400.0,MP1
1116,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,0.0,,,,,,0,1,0,1,0,evgen_gg13,931092.0,0.0,Post Ante,1300.0,0,,,,,MP2
1117,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,1300.0,,,,,,0,2,0,2,1,powerblast,254649.0,195.88,Post Ante,1300.0,0,,,,,MP3
1118,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,2600.0,,,,,,0,3,0,3,2,krismoltisanta,1396712.0,537.2,Post Ante,1300.0,0,,,,,CO
1119,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,3900.0,,,,,,1,4,0,4,3,hadik07,223200.0,57.23,Post Ante,1300.0,0,,,,,BTN
1120,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,5200.0,,,,,,0,5,0,5,4,norimyxxxo95,737854.0,141.9,Post Ante,1300.0,0,,,,,SB
1121,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,6500.0,,,,,,0,6,0,6,5,statnik,483646.0,74.41,Post Ante,1300.0,0,,,,,BB
1122,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,7800.0,,,,,,0,7,0,7,6,55_jimbo,81450.0,10.44,Post Ante,1300.0,0,,,,,EP3
1123,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,9100.0,,,,,,0,8,0,8,7,honeyhorny,1160640.0,127.54,Post Ante,1300.0,0,,,,,MP1
1124,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,10400.0,,,,,,0,5,0,9,4,norimyxxxo95,736554.0,70.82,Post SB,5000.0,0,,,,,SB
1125,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,15400.0,,,,,,0,6,0,10,5,statnik,482346.0,31.32,Post BB,10000.0,0,,,,,BB
1126,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,25400.0,,,,,,0,7,1,1,6,55_jimbo,80150.0,3.16,Fold,0.0,0,,,,,EP3
1127,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,25400.0,,,,,,0,8,1,2,7,honeyhorny,1159340.0,45.64,Raise,25000.0,0,,,,,MP1
1128,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,50400.0,,,,,,0,1,1,3,0,evgen_gg13,929792.0,18.45,Fold,0.0,0,,,,,MP2
1129,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,50400.0,,,,,,0,2,1,4,1,powerblast,253349.0,5.03,Fold,0.0,0,,,,,MP3
1130,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,50400.0,,,,,,0,3,1,5,2,krismoltisanta,1395412.0,27.69,Raise,80000.0,0,,,,,CO
1131,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,130400.0,,,,,,1,4,1,6,3,hadik07,221900.0,1.7,Fold,0.0,0,,,,,BTN
1132,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,130400.0,,,,,,0,5,1,7,4,norimyxxxo95,731554.0,5.61,Fold,0.0,0,,,,,SB
1133,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,130400.0,,,,,,0,6,1,8,5,statnik,472346.0,3.62,Fold,0.0,0,,,,,BB
1134,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,0,130400.0,,,,,,0,8,2,1,7,honeyhorny,1134340.0,8.7,Call,55000.0,0,,,,,MP1
1135,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,1,185400.0,8d,9s,5d,,,0,8,3,1,7,honeyhorny,1079340.0,5.82,Check,0.0,0,,,,,MP1
1136,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,1,185400.0,8d,9s,5d,,,0,3,3,2,2,krismoltisanta,1315412.0,7.09,Bet,61182.0,0,,,,,CO
1137,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,1,246582.0,8d,9s,5d,,,0,8,4,1,7,honeyhorny,1079340.0,4.38,Raise,142364.0,0,,,,,MP1
1138,MTT 250,1719277454,2024-05-21T11:40:51Z,2086460342,10000.0,1,388946.0,8d,9s,5d,,,0,3,4,2,2,krismoltisanta,1254230.0,3.22,Call,81182.0,0,,,,,CO
