,Tournament,Hand,Level,Street_id,Round,Pot,Card1,Card2,Card3,Card4,Card5,Seat_P0,Dealer_P0,Position_P0,Player_P0,PlayerName_P0,Stack_P0,SPR_P0,ActionOrder_P0,Action_P0,Bet_P0,Allin_P0,Showdown_1_P0,Showdown_2_P0,PlayerWins_P0,WinAmount_P0,Seat_P1,Dealer_P1,Position_P1,Player_P1,PlayerName_P1,Stack_P1,SPR_P1,ActionOrder_P1,Action_P1,Bet_P1,Allin_P1,Showdown_1_P1,Showdown_2_P1,PlayerWins_P1,WinAmount_P1,Seat_P2,Dealer_P2,Position_P2,Player_P2,PlayerName_P2,Stack_P2,SPR_P2,ActionOrder_P2,Action_P2,Bet_P2,Allin_P2,Showdown_1_P2,Showdown_2_P2,PlayerWins_P2,WinAmount_P2,Seat_P3,Dealer_P3,Position_P3,Player_P3,PlayerName_P3,Stack_P3,SPR_P3,ActionOrder_P3,Action_P3,Bet_P3,Allin_P3,Showdown_1_P3,Showdown_2_P3,PlayerWins_P3,WinAmount_P3,Seat_P4,Dealer_P4,Position_P4,Player_P4,PlayerName_P4,Stack_P4,SPR_P4,ActionOrder_P4,Action_P4,Bet_P4,Allin_P4,Showdown_1_P4,Showdown_2_P4,PlayerWins_P4,WinAmount_P4,Seat_P5,Dealer_P5,Position_P5,Player_P5,PlayerName_P5,Stack_P5,SPR_P5,ActionOrder_P5,Action_P5,Bet_P5,Allin_P5,Showdown_1_P5,Showdown_2_P5,PlayerWins_P5,WinAmount_P5,Seat_P6,Dealer_P6,Position_P6,Player_P6,PlayerName_P6,Stack_P6,SPR_P6,ActionOrder_P6,Action_P6,Bet_P6,Allin_P6,Showdown_1_P6,Showdown_2_P6,PlayerWins_P6,WinAmount_P6,Seat_P7,Dealer_P7,Position_P7,Player_P7,PlayerName_P7,Stack_P7,SPR_P7,ActionOrder_P7,Action_P7,Bet_P7,Allin_P7,Showdown_1_P7,Showdown_2_P7,PlayerWins_P7,WinAmount_P7
802,MTT 250,2018427541,5000.0,0,1,12500.0,,,,,,1.0,0.0,SB,0.0,xam01,255509.0,20.44,7.0,Fold,0.0,0.0,,,,,2.0,0.0,BB,1.0,evilkrol,102003.0,8.16,8.0,Fold,0.0,0.0,,,,,3.0,0.0,EP3,2.0,cooper322,695773.0,55.66,1.0,Fold,0.0,0.0,,,,,4.0,0.0,MP1,3.0,habay,513718.0,41.1,2.0,Fold,0.0,0.0,,,,,5.0,0.0,MP2,4.0,maxelista,644796.0,51.58,3.0,Raise,12500.0,0.0,,,,,6.0,0.0,MP3,5.0,cumarik777,229450.0,18.36,4.0,Fold,0.0,0.0,,,,,7.0,0.0,CO,6.0,tatartatar1,527863.0,42.23,5.0,Call,12500.0,0.0,,,,,8.0,1.0,BTN,7.0,staspro58,251923.0,20.15,6.0,Fold,0.0,0.0,,,,
803,MTT 250,2018427541,5000.0,1,2,37500.0,Jc,Qs,3d,,,1.0,0.0,SB,0.0,xam01,255509.0,,0.0,,,,,,,,2.0,0.0,BB,1.0,evilkrol,102003.0,,0.0,,,,,,,,3.0,0.0,EP3,2.0,cooper322,695773.0,,0.0,,,,,,,,4.0,0.0,MP1,3.0,habay,513718.0,,0.0,,,,,,,,5.0,0.0,MP2,4.0,maxelista,632296.0,16.86,1.0,Bet,15000.0,0.0,,,,,6.0,0.0,MP3,5.0,cumarik777,229450.0,,0.0,,,,,,,,7.0,0.0,CO,6.0,tatartatar1,515363.0,13.74,2.0,Fold,0.0,0.0,,,,,8.0,1.0,BTN,7.0,staspro58,251923.0,,0.0,,,,,,,
804,MTT 250,2018427541,5000.0,2,3,52500.0,Jc,Qs,3d,,,1.0,0.0,SB,0.0,xam01,255509.0,,0.0,,,,,,,,2.0,0.0,BB,1.0,evilkrol,102003.0,,0.0,,,,,,,,3.0,0.0,EP3,2.0,cooper322,695773.0,,0.0,,,,,,,,4.0,0.0,MP1,3.0,habay,513718.0,,0.0,,,,,,,,5.0,0.0,MP2,4.0,maxelista,617296.0,,,Mucks Cards,,,,,1.0,37500.0,6.0,0.0,MP3,5.0,cumarik777,229450.0,,0.0,,,,,,,,7.0,0.0,CO,6.0,tatartatar1,515363.0,,0.0,,,,,,,,8.0,1.0,BTN,7.0,staspro58,251923.0,,0.0,,,,,,,
805,MTT 250,2018427532,5000.0,0,0,0.0,,,,,,1.0,0.0,BB,0.0,jeka_sebastian,82973.0,0.0,1.0,Post BB,5625.0,0.0,,,,,2.0,0.0,EP3,1.0,gagoosh,177738.0,0.0,1.0,Post Ante,625.0,0.0,,,,,3.0,0.0,MP1,2.0,andreevsas,459152.0,0.0,1.0,Post Ante,625.0,0.0,,,,,4.0,0.0,MP2,3.0,ray34ray,407800.0,0.0,1.0,Post Ante,625.0,0.0,,,,,5.0,0.0,MP3,4.0,d_vendetta_b,705308.94,0.0,1.0,Post Ante,625.0,0.0,,,,,6.0,0.0,CO,5.0,qq_nice_bb,186250.0,0.0,1.0,Post Ante,625.0,0.0,,,,,7.0,1.0,BTN,6.0,pank77,269025.0,0.0,1.0,Post Ante,625.0,0.0,,,,,8.0,0.0,SB,7.0,matiss42,135125.0,0.0,1.0,Post SB,3125.0,0.0,,,,
806,MTT 250,2018427532,5000.0,0,1,12500.0,,,,,,1.0,0.0,BB,0.0,jeka_sebastian,77348.0,6.19,8.0,Fold,0.0,0.0,,,,,2.0,0.0,EP3,1.0,gagoosh,177113.0,14.17,1.0,Fold,0.0,0.0,,,,,3.0,0.0,MP1,2.0,andreevsas,458527.0,36.68,2.0,Fold,0.0,0.0,,,,,4.0,0.0,MP2,3.0,ray34ray,407175.0,32.57,3.0,Raise,10000.0,0.0,,,,,5.0,0.0,MP3,4.0,d_vendetta_b,704683.94,56.37,4.0,Fold,0.0,0.0,,,,,6.0,0.0,CO,5.0,qq_nice_bb,185625.0,14.85,5.0,Raise,42500.0,0.0,,,,,7.0,1.0,BTN,6.0,pank77,268400.0,21.47,6.0,Fold,0.0,0.0,,,,,8.0,0.0,SB,7.0,matiss42,132000.0,10.56,7.0,Fold,0.0,0.0,,,,
807,MTT 250,2018427532,5000.0,0,2,65000.0,,,,,,1.0,0.0,BB,0.0,jeka_sebastian,77348.0,,0.0,,,,,,,,2.0,0.0,EP3,1.0,gagoosh,177113.0,,0.0,,,,,,,,3.0,0.0,MP1,2.0,andreevsas,458527.0,,0.0,,,,,,,,4.0,0.0,MP2,3.0,ray34ray,397175.0,6.11,1.0,Call,32500.0,0.0,,,,,5.0,0.0,MP3,4.0,d_vendetta_b,704683.94,,0.0,,,,,,,,6.0,0.0,CO,5.0,qq_nice_bb,143125.0,,0.0,,,,,,,,7.0,1.0,BTN,6.0,pank77,268400.0,,0.0,,,,,,,,8.0,0.0,SB,7.0,matiss42,132000.0,,0.0,,,,,,,
808,MTT 250,2018427532,5000.0,1,3,97500.0,4s,2c,7c,,,1.0,0.0,BB,0.0,jeka_sebastian,77348.0,,0.0,,,,,,,,2.0,0.0,EP3,1.0,gagoosh,177113.0,,0.0,,,,,,,,3.0,0.0,MP1,2.0,andreevsas,458527.0,,0.0,,,,,,,,4.0,0.0,MP2,3.0,ray34ray,364675.0,3.74,1.0,Check,0.0,0.0,,,,,5.0,0.0,MP3,4.0,d_vendetta_b,704683.94,,0.0,,,,,,,,6.0,0.0,CO,5.0,qq_nice_bb,143125.0,1.47,2.0,Bet,143125.0,1.0,,,,,7.0,1.0,BTN,6.0,pank77,268400.0,,0.0,,,,,,,,8.0,0.0,SB,7.0,matiss42,132000.0,,0.0,,,,,,,
809,MTT 250,2018427532,5000.0,1,4,240625.0,4s,2c,7c,,,1.0,0.0,BB,0.0,jeka_sebastian,77348.0,,0.0,,,,,,,,2.0,0.0,EP3,1.0,gagoosh,177113.0,,0.0,,,,,,,,3.0,0.0,MP1,2.0,andreevsas,458527.0,,0.0,,,,,,,,4.0,0.0,MP2,3.0,ray34ray,364675.0,1.52,1.0,Fold,0.0,0.0,,,,,5.0,0.0,MP3,4.0,d_vendetta_b,704683.94,,0.0,,,,,,,,6.0,0.0,CO,5.0,qq_nice_bb,0.0,,0.0,,,,,,,,7.0,1.0,BTN,6.0,pank77,268400.0,,0.0,,,,,,,,8.0,0.0,SB,7.0,matiss42,132000.0,,0.0,,,,,,,
810,MTT 250,2018427532,5000.0,2,5,240625.0,4s,2c,7c,,,1.0,0.0,BB,0.0,jeka_sebastian,77348.0,,0.0,,,,,,,,2.0,0.0,EP3,1.0,gagoosh,177113.0,,0.0,,,,,,,,3.0,0.0,MP1,2.0,andreevsas,458527.0,,0.0,,,,,,,,4.0,0.0,MP2,3.0,ray34ray,364675.0,,0.0,,,,,,,,5.0,0.0,MP3,4.0,d_vendetta_b,704683.94,,0.0,,,,,,,,6.0,0.0,CO,5.0,qq_nice_bb,0.0,,,Mucks Cards,,,,,1.0,97500.0,7.0,1.0,BTN,6.0,pank77,268400.0,,0.0,,,,,,,,8.0,0.0,SB,7.0,matiss42,132000.0,,0.0,,,,,,,
811,MTT 250,2018428103,5000.0,0,0,0.0,,,,,,1.0,1.0,BTN,0.0,xam01,255509.0,0.0,1.0,Post Ante,625.0,0.0,,,,,2.0,0.0,SB,1.0,evilkrol,102003.0,0.0,1.0,Post SB,3125.0,0.0,,,,,3.0,0.0,BB,2.0,cooper322,695772.94,0.0,1.0,Post BB,5625.0,0.0,,,,,4.0,0.0,EP3,3.0,habay,513718.0,0.0,1.0,Post Ante,625.0,0.0,,,,,5.0,0.0,MP1,4.0,maxelista,669796.0,0.0,1.0,Post Ante,625.0,0.0,,,,,6.0,0.0,MP2,5.0,cumarik777,229450.0,0.0,1.0,Post Ante,625.0,0.0,,,,,7.0,0.0,MP3,6.0,tatartatar1,515363.0,0.0,1.0,Post Ante,625.0,0.0,,,,,8.0,0.0,CO,7.0,staspro58,251923.0,0.0,1.0,Post Ante,625.0,0.0,,,,
812,MTT 250,2018428103,5000.0,0,1,12500.0,,,,,,1.0,1.0,BTN,0.0,xam01,254884.0,20.39,6.0,Raise,18125.0,0.0,,,,,2.0,0.0,SB,1.0,evilkrol,98878.0,7.91,7.0,Fold,0.0,0.0,,,,,3.0,0.0,BB,2.0,cooper322,690147.94,55.21,8.0,Fold,0.0,0.0,,,,,4.0,0.0,EP3,3.0,habay,513093.0,41.05,1.0,Fold,0.0,0.0,,,,,5.0,0.0,MP1,4.0,maxelista,669171.0,53.53,2.0,Fold,0.0,0.0,,,,,6.0,0.0,MP2,5.0,cumarik777,228825.0,18.31,3.0,Fold,0.0,0.0,,,,,7.0,0.0,MP3,6.0,tatartatar1,514738.0,41.18,4.0,Call,5000.0,0.0,,,,,8.0,0.0,CO,7.0,staspro58,251298.0,20.1,5.0,Fold,0.0,0.0,,,,
813,MTT 250,2018428103,5000.0,0,2,35625.0,,,,,,1.0,1.0,BTN,0.0,xam01,236759.0,,0.0,,,,,,,,2.0,0.0,SB,1.0,evilkrol,98878.0,,0.0,,,,,,,,3.0,0.0,BB,2.0,cooper322,690147.94,,0.0,,,,,,,,4.0,0.0,EP3,3.0,habay,513093.0,,0.0,,,,,,,,5.0,0.0,MP1,4.0,maxelista,669171.0,,0.0,,,,,,,,6.0,0.0,MP2,5.0,cumarik777,228825.0,,0.0,,,,,,,,7.0,0.0,MP3,6.0,tatartatar1,509738.0,14.31,1.0,Call,13125.0,0.0,,,,,8.0,0.0,CO,7.0,staspro58,251298.0,,0.0,,,,,,,
814,MTT 250,2018428103,5000.0,1,3,48750.0,Ah,5c,7s,,,1.0,1.0,BTN,0.0,xam01,236759.0,4.86,2.0,Check,0.0,0.0,,,,,2.0,0.0,SB,1.0,evilkrol,98878.0,,0.0,,,,,,,,3.0,0.0,BB,2.0,cooper322,690147.94,,0.0,,,,,,,,4.0,0.0,EP3,3.0,habay,513093.0,,0.0,,,,,,,,5.0,0.0,MP1,4.0,maxelista,669171.0,,0.0,,,,,,,,6.0,0.0,MP2,5.0,cumarik777,228825.0,,0.0,,,,,,,,7.0,0.0,MP3,6.0,tatartatar1,496613.0,10.19,1.0,Check,0.0,0.0,,,,,8.0,0.0,CO,7.0,staspro58,251298.0,,0.0,,,,,,,
815,MTT 250,2018428103,5000.0,2,4,48750.0,Ah,5c,7s,Qd,,1.0,1.0,BTN,0.0,xam01,236759.0,4.86,2.0,Raise,38241.0,0.0,,,,,2.0,0.0,SB,1.0,evilkrol,98878.0,,0.0,,,,,,,,3.0,0.0,BB,2.0,cooper322,690147.94,,0.0,,,,,,,,4.0,0.0,EP3,3.0,habay,513093.0,,0.0,,,,,,,,5.0,0.0,MP1,4.0,maxelista,669171.0,,0.0,,,,,,,,6.0,0.0,MP2,5.0,cumarik777,228825.0,,0.0,,,,,,,,7.0,0.0,MP3,6.0,tatartatar1,496613.0,10.19,1.0,Bet,10369.0,0.0,,,,,8.0,0.0,CO,7.0,staspro58,251298.0,,0.0,,,,,,,
816,MTT 250,2018428103,5000.0,2,5,97360.0,Ah,5c,7s,Qd,,1.0,1.0,BTN,0.0,xam01,198518.0,,0.0,,,,,,,,2.0,0.0,SB,1.0,evilkrol,98878.0,,0.0,,,,,,,,3.0,0.0,BB,2.0,cooper322,690147.94,,0.0,,,,,,,,4.0,0.0,EP3,3.0,habay,513093.0,,0.0,,,,,,,,5.0,0.0,MP1,4.0,maxelista,669171.0,,0.0,,,,,,,,6.0,0.0,MP2,5.0,cumarik777,228825.0,,0.0,,,,,,,,7.0,0.0,MP3,6.0,tatartatar1,486244.0,4.99,1.0,Fold,0.0,0.0,,,,,8.0,0.0,CO,7.0,staspro58,251298.0,,0.0,,,,,,,
817,MTT 250,2018428103,5000.0,3,6,97360.0,Ah,5c,7s,Qd,,1.0,1.0,BTN,0.0,xam01,198518.0,,,Mucks Cards,,,,,1.0,69488.0,2.0,0.0,SB,1.0,evilkrol,98878.0,,0.0,,,,,,,,3.0,0.0,BB,2.0,cooper322,690147.94,,0.0,,,,,,,,4.0,0.0,EP3,3.0,habay,513093.0,,0.0,,,,,,,,5.0,0.0,MP1,4.0,maxelista,669171.0,,0.0,,,,,,,,6.0,0.0,MP2,5.0,cumarik777,228825.0,,0.0,,,,,,,,7.0,0.0,MP3,6.0,tatartatar1,486244.0,,0.0,,,,,,,,8.0,0.0,CO,7.0,staspro58,251298.0,,0.0,,,,,,,
818,MTT 250,2018428515,6000.0,0,0,0.0,,,,,,1.0,0.0,SB,0.0,jeka_sebastian,77348.0,0.0,1.0,Post SB,3750.0,0.0,,,,,2.0,0.0,BB,1.0,gagoosh,177113.0,0.0,1.0,Post BB,6750.0,0.0,,,,,3.0,0.0,EP3,2.0,andreevsas,458527.0,0.0,1.0,Post Ante,750.0,0.0,,,,,4.0,0.0,MP1,3.0,ray34ray,364675.0,0.0,1.0,Post Ante,750.0,0.0,,,,,5.0,0.0,MP2,4.0,d_vendetta_b,704684.0,0.0,1.0,Post Ante,750.0,0.0,,,,,6.0,0.0,MP3,5.0,qq_nice_bb,240625.0,0.0,1.0,Post Ante,750.0,0.0,,,,,7.0,0.0,CO,6.0,pank77,268400.0,0.0,1.0,Post Ante,750.0,0.0,,,,,8.0,1.0,BTN,7.0,matiss42,132000.0,0.0,1.0,Post Ante,750.0,0.0,,,,
819,MTT 250,2018428515,6000.0,0,1,15000.0,,,,,,1.0,0.0,SB,0.0,jeka_sebastian,73598.0,4.91,7.0,Fold,0.0,0.0,,,,,2.0,0.0,BB,1.0,gagoosh,170363.0,11.36,8.0,Fold,0.0,0.0,,,,,3.0,0.0,EP3,2.0,andreevsas,457777.0,30.52,1.0,Fold,0.0,0.0,,,,,4.0,0.0,MP1,3.0,ray34ray,363925.0,24.26,2.0,Fold,0.0,0.0,,,,,5.0,0.0,MP2,4.0,d_vendetta_b,703934.0,46.93,3.0,Fold,0.0,0.0,,,,,6.0,0.0,MP3,5.0,qq_nice_bb,239875.0,15.99,4.0,Raise,27000.0,0.0,,,,,7.0,0.0,CO,6.0,pank77,267650.0,17.84,5.0,Fold,0.0,0.0,,,,,8.0,1.0,BTN,7.0,matiss42,131250.0,8.75,6.0,Fold,0.0,0.0,,,,
820,MTT 250,2018428515,6000.0,1,2,42000.0,,,,,,1.0,0.0,SB,0.0,jeka_sebastian,73598.0,,0.0,,,,,,,,2.0,0.0,BB,1.0,gagoosh,170363.0,,0.0,,,,,,,,3.0,0.0,EP3,2.0,andreevsas,457777.0,,0.0,,,,,,,,4.0,0.0,MP1,3.0,ray34ray,363925.0,,0.0,,,,,,,,5.0,0.0,MP2,4.0,d_vendetta_b,703934.0,,0.0,,,,,,,,6.0,0.0,MP3,5.0,qq_nice_bb,212875.0,,,Mucks Cards,,,,,1.0,21000.0,7.0,0.0,CO,6.0,pank77,267650.0,,0.0,,,,,,,,8.0,1.0,BTN,7.0,matiss42,131250.0,,0.0,,,,,,,
821,MTT 250,2018428780,6000.0,0,0,0.0,,,,,,1.0,0.0,CO,0.0,xam01,295878.0,0.0,1.0,Post Ante,750.0,0.0,,,,,2.0,1.0,BTN,1.0,evilkrol,98878.0,0.0,1.0,Post Ante,750.0,0.0,,,,,3.0,0.0,SB,2.0,cooper322,690148.0,0.0,1.0,Post SB,3750.0,0.0,,,,,4.0,0.0,BB,3.0,habay,513093.0,0.0,1.0,Post BB,6750.0,0.0,,,,,5.0,0.0,EP3,4.0,maxelista,669171.0,0.0,1.0,Post Ante,750.0,0.0,,,,,6.0,0.0,MP1,5.0,cumarik777,228825.0,0.0,1.0,Post Ante,750.0,0.0,,,,,7.0,0.0,MP2,6.0,tatartatar1,486244.0,0.0,1.0,Post Ante,750.0,0.0,,,,,8.0,0.0,MP3,7.0,staspro58,251298.0,0.0,1.0,Post Ante,750.0,0.0,,,,
822,MTT 250,2018428780,6000.0,0,1,15000.0,,,,,,1.0,0.0,CO,0.0,xam01,295128.0,19.68,5.0,Call,18000.0,0.0,,,,,2.0,1.0,BTN,1.0,evilkrol,98128.0,6.54,6.0,Fold,0.0,0.0,,,,,3.0,0.0,SB,2.0,cooper322,686398.0,45.76,7.0,Fold,0.0,0.0,,,,,4.0,0.0,BB,3.0,habay,506343.0,33.76,8.0,Fold,0.0,0.0,,,,,5.0,0.0,EP3,4.0,maxelista,668421.0,44.56,1.0,Raise,18000.0,0.0,,,,,6.0,0.0,MP1,5.0,cumarik777,228075.0,15.21,2.0,Fold,0.0,0.0,,,,,7.0,0.0,MP2,6.0,tatartatar1,485494.0,32.37,3.0,Fold,0.0,0.0,,,,,8.0,0.0,MP3,7.0,staspro58,250548.0,16.7,4.0,Fold,0.0,0.0,,,,
823,MTT 250,2018428780,6000.0,1,2,51000.0,4h,Kc,9d,,,1.0,0.0,CO,0.0,xam01,277128.0,5.43,2.0,Call,24000.0,0.0,,,,,2.0,1.0,BTN,1.0,evilkrol,98128.0,,0.0,,,,,,,,3.0,0.0,SB,2.0,cooper322,686398.0,,0.0,,,,,,,,4.0,0.0,BB,3.0,habay,506343.0,,0.0,,,,,,,,5.0,0.0,EP3,4.0,maxelista,650421.0,12.75,1.0,Bet,24000.0,0.0,,,,,6.0,0.0,MP1,5.0,cumarik777,228075.0,,0.0,,,,,,,,7.0,0.0,MP2,6.0,tatartatar1,485494.0,,0.0,,,,,,,,8.0,0.0,MP3,7.0,staspro58,250548.0,,0.0,,,,,,,
824,MTT 250,2018428780,6000.0,2,3,99000.0,4h,Kc,9d,3h,,1.0,0.0,CO,0.0,xam01,253128.0,2.56,2.0,Call,54000.0,0.0,,,,,2.0,1.0,BTN,1.0,evilkrol,98128.0,,0.0,,,,,,,,3.0,0.0,SB,2.0,cooper322,686398.0,,0.0,,,,,,,,4.0,0.0,BB,3.0,habay,506343.0,,0.0,,,,,,,,5.0,0.0,EP3,4.0,maxelista,626421.0,6.33,1.0,Bet,54000.0,0.0,,,,,6.0,0.0,MP1,5.0,cumarik777,228075.0,,0.0,,,,,,,,7.0,0.0,MP2,6.0,tatartatar1,485494.0,,0.0,,,,,,,,8.0,0.0,MP3,7.0,staspro58,250548.0,,0.0,,,,,,,
